,SERIAL,BMG_ID2,QUINTILE,OA11,SUPERGROUP,GROUPCODE,SUBGROUPCODE,QUINTILE_N,GROUP,SUBGROUP,WARD,QGEN,QAGE,QAGEBND,QETH,Q1,Q2,Q3,Q4,Q5A,Q5B,Q5C,Q5D,Q5E,Q5F,Q5G,Q5H,Q5I,Q5J,Q5K,Q5L,Q5M,Q5N,Q5O,Q5P,Q5Q,Q5R,Q5S,Q5T,Q5U,Q5V,Q5W,Q5X,Q5Y,Q5Z,Q5AA,Q5AB,Q5AC,Q5AD,Q5AE,Q5AF,Q5AG,Q5AH,Q5CQ,Q5CR,Q5CS,Q6A,Q6B,Q6C,Q6D,Q6E,Q6F,Q6G,Q6H,Q6I,Q6J,Q6K,Q6L,Q6M,Q6N,Q6O,Q6P,Q6Q,Q6R,Q6S,Q6T,Q6U,Q6V,Q6W,Q6X,Q6Y,Q6Z,Q6AA,Q6AB,Q6AC,Q6AD,Q6AE,Q6AF,Q6AG,Q6AH,Q6AI,Q6AJ,Q6AK,Q6AL,Q6AM,Q6CQ,Q6CR,Q6CS,Q8NA,Q8NB,Q8NC,Q8ND,Q8NE,Q8NF,Q8NG,Q8NH,Q8NI,Q8NJ,Q8NK,Q8NL,Q8NM,Q8NN,Q8NO,Q8NP,Q8NQ,Q8NR,Q8NS,Q8NT,Q8NU,Q8NV,Q8NW,Q8NX,Q8NY,Q8NZ,Q8NAA,Q8NAB,Q8NAC,Q8NAD,Q8NAE,Q8NAF,Q8NAG,Q8NAH,Q8NAI,Q8NAJ,Q8NAK,Q8NAL,Q8NAM,Q8NAN,Q8NCO,Q8NCP,Q8NCQ,Q8NCR,Q8NCS,Q8NCT,Q10,Q11,Q12,Q13_R1,Q13_R2,Q13_R3,Q13_R4,Q13_R5,Q13_R6,Q13_R7,Q13_R8,Q14,Q14A,Q14CA,Q14CB,Q14CC,Q14CD,Q14CE,Q14CF,Q14CCQ,Q14CCS,Q15_R1,Q15_R2,Q15_R3,Q15_R4,Q15_R5,Q15_R6,Q15_R7,Q15_R8,Q15_SCORE,Q15_SCOREBND,Q16,Q17,Q19,Q21,Q24_R1,Q24_R2,Q24_R3,Q24_R4,Q24_R5,Q24_R6,Q25,Q26A,Q26B,Q26C,Q26D,Q26E,Q26F,Q26G,Q26CQ,Q26CS,Q29A,Q29B,Q29C,Q29D,Q29E,Q29F,Q29G,Q29H,Q29I,Q29bb,Q30,Q32,Q33A,Q33B,Q33C,Q33D,Q34,Q35,Q36_R1,Q36_R2,Q36_R3,Q36_R4,Q36_R5,Q37,Q38A,Q38B,Q38C,Q38D,Q38E,Q38F,Q38G,Q38H,Q38I,Q38J,Q38K,Q38L,Q38CQ,Q38CS,Q39A,Q39B,Q39C,Q39D,Q39E,Q39F,Q39G,Q39H,Q39I,Q39J,Q39K,Q39L,Q39M,Q39N,Q39O,Q39P,Q39Q,Q39R,Q39S,Q39T,Q39U,Q39V,Q39CQ,Q39CR,Q39CS,Q40,Q41_A_R1,Q41_B_R1,Q41_C_R1,Q41_D_R1,Q41_E_R1,Q41_F_R1,Q41_G_R1,Q41_H_R1,Q41_I_R1,Q41_J_R1,Q41_K_R1,Q41_L_R1,Q41_M_R1,Q41_N_R1,Q41_O_R1,Q41_P_R1,Q41_Q_R1,Q41_R_R1,Q42NA,Q42NB,Q42NC,Q42ND,Q42NCQ,Q42NCR,Q42NCS,Q42NCT,Q43,Q44,Q45A,Q45B,Q45C,Q45D,Q45E,Q45F,Q45G,Q45H,Q45I,Q45J,Q45K,Q45CQ,Q45CR,Q45CS,Q45CT,Q46,Q47,Q48,Q49,Q50A,Q50B,Q50C,Q50D,Q50E,Q50F,Q50G,Q50H,Q50CQ,Q50CR,Q50CS,Q51,Q52,Q53,Q54,Q55,Q56,WEIGHT,SOA_ML,SOA_LL
0,68614541.0,939302432.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,1.0,83.00,7.0,95.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,13.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,2.0,5.0,5.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,9.0,9.0,9.0,10.0,2.0,3.0,2.00,3.00,2.00,2.00,2.00,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,#NULL!,5.0,#NULL!,3.0,3.0,#NULL!,#NULL!,3.0,1.00,4.00,2.00,4.00,5.00,4.00,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,#NULL!,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.00,0.60,E02000623,E01003121
1,68616354.0,939303704.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,2.0,#NULL!,2.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,4.0,4.0,1.0,3.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,10.0,1.0,1.0,2.0,5.0,3.0,3.0,2.0,2.0,3.0,5.0,5.0,1.0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,6.0,8.0,8.0,9.0,2.0,3.0,2.00,3.00,2.00,1.00,2.00,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,#NULL!,4.0,#NULL!,3.0,2.0,#NULL!,#NULL!,4.0,4.00,4.00,2.00,4.00,5.00,4.00,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,#NULL!,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,#NULL!,1.00,E02000623,E01003121
2,68617390.0,939304313.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,1.0,64.00,5.0,1.0,1.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.0,4.0,1.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0,2.0,8.0,1.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,5.0,5.0,1.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,9.0,10.0,9.0,1.0,1.0,3.0,1.00,2.00,2.00,1.00,1.00,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,5.0,#NULL!,5.0,#NULL!,5.0,5.0,#NULL!,#NULL!,5.0,1.00,1.00,1.00,4.00,4.00,4.00,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,#NULL!,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,96.0,1.0,1.0,1.0,1.00,0.20,E02000623,E01003121
3,68617392.0,939306914.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,2.0,27.00,2.0,16.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.0,1.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.0,4.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,11.0,11.0,11.0,6.0,2.0,3.0,2.00,1.00,4.00,2.00,2.00,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,#NULL!,5.0,#NULL!,5.0,5.0,#NULL!,#NULL!,5.0,4.00,4.00,4.00,5.00,5.00,5.00,#NULL!,#NULL!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,#NULL!,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,2.00,0.80,E02000623,E01003121
4,68617395.0,939302164.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,2.0,19.00,1.0,3.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,8.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,7.0,5.0,9.0,3.0,2.0,3.0,3.00,4.00,2.00,4.00,4.00,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,#NULL!,5.0,#NULL!,5.0,5.0,#NULL!,#NULL!,5.0,2.00,3.00,3.00,3.00,5.00,4.00,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,#NULL!,6.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.00,1.50,E02000623,E01003121
5,68618701.0,939307690.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,1.0,#NULL!,3.0,18.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,14.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,8.0,8.0,9.0,1.0,1.0,3.0,2.00,1.00,2.00,2.00,2.00,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,#NULL!,4.0,#NULL!,3.0,5.0,#NULL!,#NULL!,3.0,5.00,4.00,2.00,3.00,4.00,5.00,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.00,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.00,1.20,E02000623,E01003121
6,68619225.0,939307735.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,1.0,#NULL!,4.0,3.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,3.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,20.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,7.0,11.0,7.0,2.0,3.0,3.00,4.00,5.00,5.00,4.00,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,#NULL!,5.0,#NULL!,5.0,4.0,#NULL!,#NULL!,5.0,4.00,2.00,3.00,5.00,1.00,4.00,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,#NULL!,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.00,0.50,E02000623,E01003121
7,68628847.0,939303006.0,4.0,E00015761,3.0,3b,3b1,4.0,9.0,24.0,14.0,2.0,34.00,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,8.0,8.0,7.0,7.0,2.0,3.0,1.00,2.00,2.00,3.00,2.00,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,#NULL!,5.0,#NULL!,5.0,5.0,#NULL!,#NULL!,5.0,5.00,5.00,5.00,5.00,5.00,5.00,#NULL!,#NULL!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.00,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,#NULL!,1.50,E02000623,E01003121
